year,weeknum,province,new_case,total_case,new_case_excludeabroad,total_case_excludeabroad,new_death,total_death,update_date
2022,47,แม่ฮ่องสอน,9,8091,9,8091,0,40,"2023-01-16 07:37:07"
2022,47,อ่างทอง,39,48621,39,48621,0,72,"2023-01-16 07:37:07"
2022,47,สระแก้ว,192,60678,192,58983,0,86,"2023-01-16 07:37:07"
2022,47,กระบี่,519,40347,519,39468,2,132,"2023-01-16 07:37:07"
2022,47,นครราชสีมา,351,146985,351,146973,0,386,"2023-01-16 07:37:07"
2022,47,ลำพูน,390,6285,390,6282,0,52,"2023-01-16 07:37:07"
2022,47,ลพบุรี,57,48819,57,48807,0,226,"2023-01-16 07:37:07"
2022,47,ศรีสะเกษ,9,92688,9,92658,0,222,"2023-01-16 07:37:07"
2022,47,นครศรีธรรมราช,360,240966,360,240963,0,259,"2023-01-16 07:37:07"
2022,47,ร้อยเอ็ด,93,124650,93,124638,0,236,"2023-01-16 07:37:07"
2022,47,ไม่ระบุ,54,171,54,171,0,0,"2023-01-16 07:37:07"
2022,47,พิษณุโลก,240,64332,240,64332,0,101,"2023-01-16 07:37:07"
2022,47,สมุทรสาคร,354,179574,354,179571,0,146,"2023-01-16 07:37:07"
2022,47,มุกดาหาร,0,20892,0,20886,0,51,"2023-01-16 07:37:07"
2022,48,พิษณุโลก,177,64509,177,64509,0,101,"2023-01-16 07:37:07"
2022,48,ร้อยเอ็ด,120,124770,120,124758,0,236,"2023-01-16 07:37:07"
2022,48,สมุทรสาคร,348,179922,348,179919,2,148,"2023-01-16 07:37:07"
2022,48,นครศรีธรรมราช,333,241299,333,241296,2,261,"2023-01-16 07:37:07"
2022,48,ไม่ระบุ,48,219,48,219,0,0,"2023-01-16 07:37:07"
2022,48,มุกดาหาร,15,20907,15,20901,0,51,"2023-01-16 07:37:07"
2022,48,มหาสารคาม,81,85881,81,85860,0,123,"2023-01-16 07:37:07"
2022,48,อุทัยธานี,78,33366,78,33366,14,135,"2023-01-16 07:37:07"
2022,48,ตรัง,282,32505,282,32484,2,81,"2023-01-16 07:37:07"
2022,48,จันทบุรี,135,63612,135,63567,0,73,"2023-01-16 07:37:07"
2022,48,ปราจีนบุรี,57,77094,57,77082,4,128,"2023-01-16 07:37:07"
2022,48,กาฬสินธุ์,45,74577,45,74571,0,172,"2023-01-16 07:37:07"
2022,48,เชียงใหม่,45,110289,45,110082,10,331,"2023-01-16 07:37:07"
2022,48,เชียงราย,84,18123,84,18018,0,123,"2023-01-16 07:37:07"
2022,48,ระยอง,63,130224,63,130125,6,220,"2023-01-16 07:37:07"
2022,48,สงขลา,387,113649,387,113238,0,145,"2023-01-16 07:37:07"
2022,48,พะเยา,204,19032,204,19032,2,61,"2023-01-16 07:37:07"
2022,48,บึงกาฬ,0,31662,0,31650,0,20,"2023-01-16 07:37:07"
2022,48,สมุทรปราการ,354,332514,354,331044,12,449,"2023-01-16 07:37:07"
2022,48,สุรินทร์,249,100914,249,100860,0,128,"2023-01-16 07:37:07"
2022,48,นราธิวาส,33,24006,33,23979,0,26,"2023-01-16 07:37:07"
2022,48,ปัตตานี,15,33537,15,33399,0,92,"2023-01-16 07:37:07"
2022,48,นครสวรรค์,183,75048,183,75027,16,193,"2023-01-16 07:37:07"
2022,48,หนองบัวลำภู,39,34410,39,34410,4,95,"2023-01-16 07:37:07"
2022,48,ตราด,102,29523,102,29157,0,138,"2023-01-16 07:37:07"
2022,48,สตูล,24,32481,24,32427,0,73,"2023-01-16 07:37:07"
2022,48,นครนายก,54,38760,54,38760,6,104,"2023-01-16 07:37:07"
2022,48,สิงห์บุรี,12,25482,12,25479,0,90,"2023-01-16 07:37:07"
2022,48,กำแพงเพชร,6,52734,6,52719,0,131,"2023-01-16 07:37:07"
2022,48,อุตรดิตถ์,63,26901,63,26898,0,64,"2023-01-16 07:37:07"
2022,48,ทั้งประเทศ,12852,7464279,12852,7413366,210,12108,"2023-01-16 07:37:07"
2022,48,กรุงเทพมหานคร,2562,1539102,2562,1533162,28,1572,"2023-01-16 07:37:07"
2022,48,สุราษฎร์ธานี,222,62751,222,60906,14,207,"2023-01-16 07:37:07"
2022,48,ระนอง,15,32391,15,32220,0,27,"2023-01-16 07:37:07"
2022,48,ฉะเชิงเทรา,165,127086,165,127071,0,127,"2023-01-16 07:37:07"
2022,48,นครพนม,27,42486,27,42483,0,79,"2023-01-16 07:37:07"
2022,48,ภูเก็ต,120,163473,120,135495,2,184,"2023-01-16 07:37:07"
2022,48,เพชรบูรณ์,105,39216,105,39207,0,61,"2023-01-16 07:37:07"
2022,48,ตาก,318,38784,318,38376,6,103,"2023-01-16 07:37:07"
2022,48,บุรีรัมย์,303,153162,303,153144,6,105,"2023-01-16 07:37:07"
2022,48,ขอนแก่น,435,175134,435,175068,2,194,"2023-01-16 07:37:07"
2022,48,ชุมพร,363,45843,363,45843,8,87,"2023-01-16 07:37:07"
2022,48,ลพบุรี,99,48918,99,48906,0,226,"2023-01-16 07:37:07"
2022,48,พัทลุง,12,73191,12,73191,0,96,"2023-01-16 07:37:07"
2022,48,สุพรรณบุรี,165,103950,165,103935,4,165,"2023-01-16 07:37:07"
2022,48,ราชบุรี,120,125478,120,125475,0,201,"2023-01-16 07:37:07"
2022,48,ปทุมธานี,426,134778,426,134745,4,237,"2023-01-16 07:37:07"
2022,48,กระบี่,201,40548,201,39669,4,136,"2023-01-16 07:37:07"
2022,48,สระแก้ว,192,60870,192,59175,0,86,"2023-01-16 07:37:07"
2022,48,ศรีสะเกษ,27,92715,27,92685,6,228,"2023-01-16 07:37:07"
2022,48,ลำพูน,363,6648,363,6645,2,54,"2023-01-16 07:37:07"
2022,48,นครราชสีมา,279,147264,279,147252,0,386,"2023-01-16 07:37:07"
2022,48,เลย,159,53517,159,53514,2,134,"2023-01-16 07:37:07"
2022,48,สกลนคร,36,64437,36,64431,0,149,"2023-01-16 07:37:07"
2022,48,ยโสธร,12,42240,12,42231,0,105,"2023-01-16 07:37:07"
2022,48,กาญจนบุรี,36,83022,36,82872,0,164,"2023-01-16 07:37:07"
2022,48,น่าน,27,37413,27,37404,0,32,"2023-01-16 07:37:07"
2022,48,ลำปาง,63,31380,63,31374,6,143,"2023-01-16 07:37:07"
2022,48,นนทบุรี,456,225774,456,225708,2,120,"2023-01-16 07:37:07"
2022,48,พระนครศรีอยุธยา,51,108909,51,108909,0,147,"2023-01-16 07:37:07"
2022,48,สระบุรี,123,60468,123,60459,0,166,"2023-01-16 07:37:07"
2022,48,ยะลา,48,29844,48,29802,0,91,"2023-01-16 07:37:07"
2022,48,เพชรบุรี,36,61020,36,60954,6,120,"2023-01-16 07:37:07"
2022,48,ชัยภูมิ,3,62202,3,62199,0,84,"2023-01-16 07:37:07"
2022,48,นครปฐม,123,140280,123,140280,0,186,"2023-01-16 07:37:07"
2022,48,หนองคาย,18,70716,18,70353,0,79,"2023-01-16 07:37:07"
2022,48,ประจวบคีรีขันธ์,84,73599,84,72546,0,125,"2023-01-16 07:37:07"
2022,48,อุดรธานี,75,88569,75,88500,0,206,"2023-01-16 07:37:07"
2022,48,พังงา,0,31074,0,29880,0,31,"2023-01-16 07:37:07"
2022,48,อ่างทอง,24,48645,24,48645,0,72,"2023-01-16 07:37:07"
2022,48,สุโขทัย,81,48531,81,48525,8,193,"2023-01-16 07:37:07"
2022,48,แม่ฮ่องสอน,18,8109,18,8109,2,42,"2023-01-16 07:37:07"
2022,48,อุบลราชธานี,159,125190,159,125136,2,298,"2023-01-16 07:37:07"
2022,48,พิจิตร,12,18135,12,18135,2,92,"2023-01-16 07:37:07"
2022,48,อำนาจเจริญ,0,23241,0,23229,0,35,"2023-01-16 07:37:07"
2022,48,แพร่,117,29142,117,29130,0,92,"2023-01-16 07:37:07"
2022,48,ชัยนาท,54,12957,54,12957,0,9,"2023-01-16 07:37:07"
2022,48,สมุทรสงคราม,39,41442,39,41442,0,77,"2023-01-16 07:37:07"
2022,48,ชลบุรี,843,362676,843,357144,14,563,"2023-01-16 07:37:07"
2022,49,พิจิตร,141,18276,141,18276,2,94,"2023-01-16 07:37:07"
2022,49,แพร่,114,29256,114,29244,4,96,"2023-01-16 07:37:07"
2022,49,อำนาจเจริญ,6,23247,6,23235,0,35,"2023-01-16 07:37:07"
2022,49,ชัยนาท,24,12981,24,12981,0,9,"2023-01-16 07:37:07"
2022,49,สมุทรสงคราม,24,41466,24,41466,0,77,"2023-01-16 07:37:07"
2022,49,ชลบุรี,675,363351,675,357819,26,589,"2023-01-16 07:37:07"
2022,49,ตาก,180,38964,180,38556,4,107,"2023-01-16 07:37:07"
2022,49,บุรีรัมย์,423,153585,423,153567,2,107,"2023-01-16 07:37:07"
2022,49,เพชรบูรณ์,63,39279,63,39270,0,61,"2023-01-16 07:37:07"
2022,49,ขอนแก่น,270,175404,270,175338,0,194,"2023-01-16 07:37:07"
2022,49,ภูเก็ต,3,163476,3,135498,4,188,"2023-01-16 07:37:07"
2022,49,อ่างทอง,51,48696,51,48696,6,78,"2023-01-16 07:37:07"
2022,49,เชียงราย,54,18177,54,18072,0,123,"2023-01-16 07:37:07"
2022,49,บึงกาฬ,3,31665,3,31653,0,20,"2023-01-16 07:37:07"
2022,49,สุราษฎร์ธานี,231,62982,231,61137,10,217,"2023-01-16 07:37:07"
2022,49,ระยอง,207,130431,207,130332,12,232,"2023-01-16 07:37:07"
2022,49,เชียงใหม่,12,110301,12,110094,2,333,"2023-01-16 07:37:07"
2022,49,สงขลา,303,113952,303,113541,2,147,"2023-01-16 07:37:07"
2022,49,ไม่ระบุ,0,219,0,219,0,0,"2023-01-16 07:37:07"
2022,49,พิษณุโลก,162,64671,162,64671,0,101,"2023-01-16 07:37:07"
2022,49,นครศรีธรรมราช,225,241524,225,241521,4,265,"2023-01-16 07:37:07"
2022,49,สมุทรสาคร,318,180240,318,180237,0,148,"2023-01-16 07:37:07"
2022,49,มุกดาหาร,12,20919,12,20913,0,51,"2023-01-16 07:37:07"
2022,49,ร้อยเอ็ด,123,124893,123,124881,0,236,"2023-01-16 07:37:07"
2022,49,กาฬสินธุ์,81,74658,81,74652,2,174,"2023-01-16 07:37:07"
2022,49,ตรัง,156,32661,156,32640,2,83,"2023-01-16 07:37:07"
2022,49,อุทัยธานี,165,33531,165,33531,8,143,"2023-01-16 07:37:07"
2022,49,มหาสารคาม,60,85941,60,85920,0,123,"2023-01-16 07:37:07"
2022,49,จันทบุรี,138,63750,138,63705,6,79,"2023-01-16 07:37:07"
2022,49,ปราจีนบุรี,15,77109,15,77097,0,128,"2023-01-16 07:37:07"
2022,49,นครพนม,84,42570,84,42567,0,79,"2023-01-16 07:37:07"
2022,49,กรุงเทพมหานคร,2418,1541520,2418,1535580,24,1596,"2023-01-16 07:37:07"
2022,49,ระนอง,18,32409,18,32238,0,27,"2023-01-16 07:37:07"
2022,49,ทั้งประเทศ,11883,7476162,11883,7425249,214,12322,"2023-01-16 07:37:07"
2022,49,ฉะเชิงเทรา,171,127257,171,127242,6,133,"2023-01-16 07:37:07"
2022,49,เลย,162,53679,162,53676,2,136,"2023-01-16 07:37:07"
2022,49,นครสวรรค์,171,75219,171,75198,4,197,"2023-01-16 07:37:07"
2022,49,ปัตตานี,9,33546,9,33408,0,92,"2023-01-16 07:37:07"
2022,49,หนองบัวลำภู,69,34479,69,34479,8,103,"2023-01-16 07:37:07"
2022,49,สุรินทร์,327,101241,327,101187,2,130,"2023-01-16 07:37:07"
2022,49,นราธิวาส,6,24012,6,23985,0,26,"2023-01-16 07:37:07"
2022,49,สมุทรปราการ,447,332961,447,331491,18,467,"2023-01-16 07:37:07"
2022,49,กำแพงเพชร,27,52761,27,52746,0,131,"2023-01-16 07:37:07"
2022,49,สตูล,45,32526,45,32472,0,73,"2023-01-16 07:37:07"
2022,49,ตราด,129,29652,129,29286,6,144,"2023-01-16 07:37:07"
2022,49,สิงห์บุรี,48,25530,48,25527,0,90,"2023-01-16 07:37:07"
2022,49,นครนายก,99,38859,99,38859,4,108,"2023-01-16 07:37:07"
2022,49,อุตรดิตถ์,51,26952,51,26949,0,64,"2023-01-16 07:37:07"
2022,49,อุดรธานี,102,88671,102,88602,0,206,"2023-01-16 07:37:07"
2022,49,พังงา,0,31074,0,29880,0,31,"2023-01-16 07:37:07"
2022,49,อุบลราชธานี,243,125433,243,125379,0,298,"2023-01-16 07:37:07"
2022,49,สุโขทัย,144,48675,144,48669,10,203,"2023-01-16 07:37:07"
2022,49,แม่ฮ่องสอน,9,8118,9,8118,2,44,"2023-01-16 07:37:07"
2022,49,พะเยา,57,19089,57,19089,4,65,"2023-01-16 07:37:07"
2022,49,กาญจนบุรี,27,83049,27,82899,0,164,"2023-01-16 07:37:07"
2022,49,ยโสธร,30,42270,30,42261,0,105,"2023-01-16 07:37:07"
2022,49,ลำปาง,123,31503,123,31497,0,143,"2023-01-16 07:37:07"
2022,49,นนทบุรี,363,226137,363,226071,0,120,"2023-01-16 07:37:07"
2022,49,สกลนคร,33,64470,33,64464,0,149,"2023-01-16 07:37:07"
2022,49,ลพบุรี,84,49002,84,48990,0,226,"2023-01-16 07:37:07"
2022,49,ราชบุรี,120,125598,120,125595,0,201,"2023-01-16 07:37:07"
2022,49,สุพรรณบุรี,81,104031,81,104016,0,165,"2023-01-16 07:37:07"
2022,49,พัทลุง,6,73197,6,73197,0,96,"2023-01-16 07:37:07"
2022,49,ปทุมธานี,162,134940,162,134907,0,237,"2023-01-16 07:37:07"
2022,49,ชุมพร,144,45987,144,45987,0,87,"2023-01-16 07:37:07"
2022,49,ศรีสะเกษ,18,92733,18,92703,2,230,"2023-01-16 07:37:07"
2022,49,ลำพูน,183,6831,183,6828,4,58,"2023-01-16 07:37:07"
2022,49,นครราชสีมา,303,147567,303,147555,4,390,"2023-01-16 07:37:07"
2022,49,สระแก้ว,234,61104,234,59409,2,88,"2023-01-16 07:37:07"
2022,49,กระบี่,84,40632,84,39753,4,140,"2023-01-16 07:37:07"
2022,49,ยะลา,51,29895,51,29853,0,91,"2023-01-16 07:37:07"
2022,49,ประจวบคีรีขันธ์,135,73734,135,72681,0,125,"2023-01-16 07:37:07"
2022,49,หนองคาย,30,70746,30,70383,0,79,"2023-01-16 07:37:07"
2022,49,เพชรบุรี,54,61074,54,61008,0,120,"2023-01-16 07:37:07"
2022,49,ชัยภูมิ,30,62232,30,62229,0,84,"2023-01-16 07:37:07"
2022,49,นครปฐม,138,140418,138,140418,0,186,"2023-01-16 07:37:07"
2022,49,น่าน,129,37542,129,37533,0,32,"2023-01-16 07:37:07"
2022,49,พระนครศรีอยุธยา,99,109008,99,109008,6,153,"2023-01-16 07:37:07"
2022,49,สระบุรี,147,60615,147,60606,6,172,"2023-01-16 07:37:07"
2022,50,พระนครศรีอยุธยา,48,109056,48,109056,4,157,"2023-01-16 07:37:07"
2022,50,สระบุรี,84,60699,84,60690,0,172,"2023-01-16 07:37:07"
2022,50,นครสวรรค์,141,75360,141,75339,8,205,"2023-01-16 07:37:07"
2022,50,ปัตตานี,30,33576,30,33438,2,94,"2023-01-16 07:37:07"
2022,50,สมุทรปราการ,300,333261,300,331791,18,485,"2023-01-16 07:37:07"
2022,50,นราธิวาส,24,24036,24,24009,0,26,"2023-01-16 07:37:07"
2022,50,สุรินทร์,279,101520,279,101466,6,136,"2023-01-16 07:37:07"
2022,50,หนองบัวลำภู,57,34536,57,34536,2,105,"2023-01-16 07:37:07"
2022,50,เชียงราย,48,18225,48,18120,0,123,"2023-01-16 07:37:07"
2022,50,บึงกาฬ,0,31665,0,31653,0,20,"2023-01-16 07:37:07"
2022,50,ระยอง,48,130479,48,130380,16,248,"2023-01-16 07:37:07"
2022,50,สงขลา,177,114129,177,113718,0,147,"2023-01-16 07:37:07"
2022,50,เชียงใหม่,69,110370,69,110163,12,345,"2023-01-16 07:37:07"
2022,50,สุราษฎร์ธานี,162,63144,162,61299,2,219,"2023-01-16 07:37:07"
2022,50,สมุทรสงคราม,12,41478,12,41478,0,77,"2023-01-16 07:37:07"
2022,50,อำนาจเจริญ,0,23247,0,23235,0,35,"2023-01-16 07:37:07"
2022,50,แพร่,42,29298,42,29286,4,100,"2023-01-16 07:37:07"
2022,50,ชลบุรี,504,363855,504,358323,20,609,"2023-01-16 07:37:07"
2022,50,พิจิตร,3,18279,3,18279,0,94,"2023-01-16 07:37:07"
2022,50,ชัยนาท,39,13020,39,13020,0,9,"2023-01-16 07:37:07"
2022,50,ตาก,153,39117,153,38709,4,111,"2023-01-16 07:37:07"
2022,50,ขอนแก่น,186,175590,186,175524,2,196,"2023-01-16 07:37:07"
2022,50,เพชรบูรณ์,114,39393,114,39384,0,61,"2023-01-16 07:37:07"
2022,50,บุรีรัมย์,282,153867,282,153849,0,107,"2023-01-16 07:37:07"
2022,50,ภูเก็ต,9,163485,9,135507,4,192,"2023-01-16 07:37:07"
2022,50,อ่างทอง,27,48723,27,48723,0,78,"2023-01-16 07:37:07"
2022,50,ระนอง,15,32424,15,32253,0,27,"2023-01-16 07:37:07"
2022,50,กรุงเทพมหานคร,3000,1544520,3000,1538580,38,1634,"2023-01-16 07:37:07"
2022,50,นครพนม,57,42627,57,42624,4,83,"2023-01-16 07:37:07"
2022,50,ทั้งประเทศ,10257,7486419,10257,7435506,226,12548,"2023-01-16 07:37:07"
2022,50,ฉะเชิงเทรา,78,127335,78,127320,6,139,"2023-01-16 07:37:07"
2022,50,ร้อยเอ็ด,117,125010,117,124998,0,236,"2023-01-16 07:37:07"
2022,50,สมุทรสาคร,252,180492,252,180489,4,152,"2023-01-16 07:37:07"
2022,50,พิษณุโลก,78,64749,78,64749,0,101,"2023-01-16 07:37:07"
2022,50,ไม่ระบุ,0,219,0,219,0,0,"2023-01-16 07:37:07"
2022,50,นครศรีธรรมราช,234,241758,234,241755,2,267,"2023-01-16 07:37:07"
2022,50,มุกดาหาร,6,20925,6,20919,0,51,"2023-01-16 07:37:07"
2022,50,มหาสารคาม,72,86013,72,85992,0,123,"2023-01-16 07:37:07"
2022,50,ปราจีนบุรี,42,77151,42,77139,4,132,"2023-01-16 07:37:07"
2022,50,ตรัง,24,32685,24,32664,4,87,"2023-01-16 07:37:07"
2022,50,จันทบุรี,189,63939,189,63894,4,83,"2023-01-16 07:37:07"
2022,50,อุทัยธานี,132,33663,132,33663,0,143,"2023-01-16 07:37:07"
2022,50,กาฬสินธุ์,66,74724,66,74718,4,178,"2023-01-16 07:37:07"
2022,50,ประจวบคีรีขันธ์,153,73887,153,72834,0,125,"2023-01-16 07:37:07"
2022,50,หนองคาย,36,70782,36,70419,0,79,"2023-01-16 07:37:07"
2022,50,นครปฐม,84,140502,84,140502,2,188,"2023-01-16 07:37:07"
2022,50,เพชรบุรี,75,61149,75,61083,2,122,"2023-01-16 07:37:07"
2022,50,น่าน,78,37620,78,37611,0,32,"2023-01-16 07:37:07"
2022,50,ชัยภูมิ,18,62250,18,62247,0,84,"2023-01-16 07:37:07"
2022,50,กาญจนบุรี,21,83070,21,82920,0,164,"2023-01-16 07:37:07"
2022,50,เลย,126,53805,126,53802,0,136,"2023-01-16 07:37:07"
2022,50,สกลนคร,30,64500,30,64494,0,149,"2023-01-16 07:37:07"
2022,50,นนทบุรี,396,226533,396,226467,2,122,"2023-01-16 07:37:07"
2022,50,ลำปาง,84,31587,84,31581,2,145,"2023-01-16 07:37:07"
2022,50,ยโสธร,21,42291,21,42282,0,105,"2023-01-16 07:37:07"
2022,50,อุตรดิตถ์,54,27006,54,27003,0,64,"2023-01-16 07:37:07"
2022,50,สิงห์บุรี,15,25545,15,25542,0,90,"2023-01-16 07:37:07"
2022,50,กำแพงเพชร,6,52767,6,52752,0,131,"2023-01-16 07:37:07"
2022,50,สตูล,15,32541,15,32487,0,73,"2023-01-16 07:37:07"
2022,50,นครนายก,36,38895,36,38895,2,110,"2023-01-16 07:37:07"
2022,50,ตราด,48,29700,48,29334,4,148,"2023-01-16 07:37:07"
2022,50,พังงา,0,31074,0,29880,0,31,"2023-01-16 07:37:07"
2022,50,อุดรธานี,48,88719,48,88650,0,206,"2023-01-16 07:37:07"
2022,50,พะเยา,108,19197,108,19197,2,67,"2023-01-16 07:37:07"
2022,50,แม่ฮ่องสอน,9,8127,9,8127,0,44,"2023-01-16 07:37:07"
2022,50,อุบลราชธานี,264,125697,264,125643,2,300,"2023-01-16 07:37:07"
2022,50,สุโขทัย,39,48714,39,48708,6,209,"2023-01-16 07:37:07"
2022,50,สระแก้ว,162,61266,162,59571,0,88,"2023-01-16 07:37:07"
2022,50,ศรีสะเกษ,39,92772,39,92742,2,232,"2023-01-16 07:37:07"
2022,50,ยะลา,15,29910,15,29868,2,93,"2023-01-16 07:37:07"
2022,50,ลำพูน,63,6894,63,6891,4,62,"2023-01-16 07:37:07"
2022,50,กระบี่,75,40707,75,39828,4,144,"2023-01-16 07:37:07"
2022,50,นครราชสีมา,441,148008,441,147996,0,390,"2023-01-16 07:37:07"
